Ticker,Year_T,Predicted_Growth,Confidence,Allocation_Weight
SPLP-PA,2022,-0.003059864762959148,0.5003625041250185,0.0
SPLP-PA,2022,-0.0028793519473808097,0.500005252439836,0.0
SPLP-PA,2022,-0.0028564310728019723,0.500098076889371,0.0
SPLP-PA,2022,-0.002855916557515727,0.5000439252502652,0.0
SPLP-PA,2023,-0.0029558501363176892,0.5003350401259127,0.0
SPLP-PA,2023,-0.002798844584197875,0.5002140267907835,0.0
SPLP-PA,2023,-0.0030060831384249014,0.5002261462322839,0.0
SPNE,2019,-0.012276099632777922,0.5001377915952909,0.0
SPNE,2020,-0.01894322498126667,0.5001171748337688,0.0
SPNE,2020,-0.01677230566349595,0.5001352370128728,0.0
SPNE,2020,-0.009798593963460446,0.5001345478172831,0.0
SPNE,2020,-0.010788203640467004,0.5001364896412976,0.0
SPNE,2021,-0.0042796091010816936,0.5001582787640059,0.0
SPNE,2021,-0.0025220836643023575,0.5001683267816269,0.0
SPNE,2021,-0.002170622702164224,0.5001628540024865,0.0
SPNS,2021,-0.006095992033572381,0.5000346450608639,0.0
SPNS,2022,-0.007198064922255425,0.50004659736767,0.0
SPNS,2022,-0.0059479009446454945,0.5000361854504372,0.0
SPNS,2022,-0.003196953022212839,0.5000176157567703,0.0
SPNS,2022,-0.003272580959267031,0.5000320739845769,0.0
SPNS,2023,-0.004906861946078702,0.500062366118077,0.0
SPNS,2023,-0.004486346471751728,0.500021774193841,0.0
SPNS,2023,-0.006986895214539324,0.49999856950113847,0.0
SPOK,2019,-0.0038590284232731106,0.50007883436606,0.0
SPOK,2020,-0.011021900326948351,0.5000587355093475,0.0
SPOK,2020,-0.019416541124228075,0.5001440331101555,0.0
SPOK,2020,-0.009853657427815472,0.5001312508900898,0.0
SPOK,2020,-0.010463374066065734,0.5001324316546535,0.0
SPOK,2021,-0.026452006948677612,0.5001308969695675,0.0
SPOK,2021,-0.013641159345075028,0.500087578057857,0.0
SPOK,2021,-0.013290006420032079,0.5000886256301789,0.0
SPOK,2021,-0.01329060243402578,0.5000849659264825,0.0
SPOK,2022,-0.019311576188922496,0.5000755358287553,0.0
SPOK,2022,-0.022339991886834058,0.4999913037967087,0.0
SPOK,2022,-0.024504853565029565,0.49999974031588534,0.0
SPOK,2022,-0.025479768584841366,0.49999743756173165,0.0
SPOK,2023,-0.025979855145219777,0.4999969739083995,0.0
SPOK,2023,-0.03239821242086202,0.5000088834178991,0.0
SPOK,2023,-0.030672540507395134,0.5000139032428697,0.0
SPOT,2019,0.17273560598130203,0.5027277421430797,0.0
SPOT,2020,0.1284667677964424,0.5037025062831313,0.0
SPOT,2020,0.12410181407887996,0.5038756085525515,0.0
SPOT,2020,0.2598343710487738,0.5037720974430364,0.0
SPOT,2020,0.20385896373194892,0.5041785387724333,0.0
SPOT,2021,0.05444885013975319,0.5058396192392958,0.0
SPOT,2021,0.0463541627798761,0.5025580601777039,0.0
SPOT,2021,0.1169709899441299,0.5034685497033815,0.0
SPOT,2021,0.12121101808776544,0.5036958919428275,0.0
SPOT,2022,0.07873791890750166,0.5041133372766603,0.0
SPOT,2022,0.06995234036857867,0.5045058185438832,0.0
SPOT,2022,0.13474408655622108,0.504390984807453,0.0
SPOT,2022,0.1390090462063308,0.5043516696445386,0.0
SPOT,2023,0.14610542911267188,0.5065859049151742,0.0
SPOT,2023,0.15725759017291055,0.5052139505899701,0.0
SPOT,2023,0.1893455301731956,0.5051953079868263,0.0
SPR,2019,6.208823749009797e-05,0.501510957583427,0.0
SPR,2020,0.010942303104447874,0.4981671043093496,0.0
SPR,2020,0.012313325091934214,0.5038562962029293,0.0
SPR,2020,0.142556362789963,0.5027389554374011,0.0
SPR,2020,0.13631161894857186,0.5028951735959584,0.0
SPR,2021,0.12845987454299623,0.5030824374858873,0.0
SPR,2021,0.11445621655989438,0.5022453800520563,0.0
SPR,2021,0.12285213037412905,0.5022934788436715,0.0
SPR,2021,0.12522690998999716,0.502130823157816,0.0
SPR,2022,0.12992514981982667,0.5033160409490893,0.0
SPR,2022,0.13260694297100376,0.5023467538287433,0.0
SPR,2022,0.13670821220177173,0.5025745368584847,0.0
SPR,2022,0.12748379491725312,0.50255662395291,0.0
SPR,2023,0.13681322591315717,0.5034249353389595,0.0
SPR,2023,0.11399072741020415,0.5028619614474721,0.0
SPR,2023,0.14620424707264956,0.5032422542275362,0.0
SPRO,2019,-0.02293403633343479,0.5001290156904553,0.0
SPRO,2020,-0.01510368346828021,0.5001240707579522,0.0
SPRO,2020,-0.009766107608128042,0.5001590941775999,0.0
SPRO,2020,-0.018244179398518055,0.5001621465979244,0.0
SPRO,2020,-0.017466019308402365,0.5001604879447974,0.0
SPRO,2021,-0.007457581417334484,0.5001735713448455,0.0
SPRO,2021,-0.0059538847746791555,0.5001968679532286,0.0
SPRO,2021,-0.006460594887277231,0.5001976740516995,0.0
SPRO,2021,-0.0064607036890398685,0.5001898813121314,0.0
SPRO,2022,-0.017671078727700493,0.5002056090745867,0.0
SPRO,2022,-0.01707193299195503,0.5001022736976742,0.0
SPRO,2022,-0.016826985648494813,0.5001091408721039,0.0
SPRO,2022,-0.01682630951876812,0.5001115674453868,0.0
SPRO,2023,-0.01772100959124552,0.5001343546715726,0.0
SPRO,2023,-0.025619728729773143,0.4999729693206259,0.0
SPRO,2023,-0.026665812634129,0.4999862057916837,0.0
SPRT,2019,-0.01559015685143491,0.5000094582261393,0.0
SPRT,2020,-0.026911357364326136,0.4999975310818437,0.0
SPRT,2020,-0.019711468679559106,0.5000185460420139,0.0
SPRT,2020,-0.022820644868983747,0.5000119672644325,0.0
SPSC,2019,-0.011971110066218281,0.5000069789237817,0.0
SPSC,2020,-0.012816204119197656,0.5000373149761101,0.0
SPSC,2020,-0.010348760210890911,0.49999444105786806,0.0
SPSC,2020,-0.009100340194306727,0.5000029536310459,0.0
SPSC,2020,-0.008531770346760012,0.49999742033450084,0.0
SPSC,2021,-0.015183911698552158,0.5000406852936556,0.0
SPSC,2021,-0.005999487015923894,0.5000199500114326,0.0
SPSC,2021,-0.010578915113004296,0.5000081631708321,0.0
SPSC,2021,-0.0068115371023250125,0.5000381727291885,0.0
SPSC,2022,-0.0033668270362487126,0.500056637349534,0.0
SPSC,2022,-0.0033503265718166824,0.5000298743435929,0.0
SPSC,2022,-0.0031974191844938646,0.5000253554509757,0.0
SPSC,2022,-0.0025638463950784316,0.500014188215739,0.0
SPSC,2023,-0.003102671173836455,0.5000749550029137,0.0
SPSC,2023,-0.0033618792254838364,0.5000124801488317,0.0
SPSC,2023,-0.00527333345001528,0.5000285507783334,0.0
SPT,2019,-0.015928353452301505,0.5001253320669707,0.0
SPT,2020,-0.06840507000837646,0.5000435505698357,0.0
SPT,2020,-0.06653848784315823,0.5000233728142822,0.0
SPT,2020,-0.07899790959891997,0.5000001044602196,0.0
SPT,2020,-0.07887807698588034,0.5000001011016341,0.0
SPT,2021,0.005167961274143867,0.5001402546172445,0.0
SPT,2021,0.006370854420828222,0.5000768953518615,0.0
SPT,2021,0.005175197279717485,0.5001122910749668,0.0
SPT,2021,0.003907136202502534,0.50011531918035,0.0
SPT,2022,0.0014283229285703106,0.5001641327230799,0.0
SPT,2022,0.0053409877590414375,0.5001712646205531,0.0
SPT,2022,0.006559179134042454,0.5001777888485789,0.0
SPT,2022,0.010075878752003262,0.5001696424730211,0.0
SPT,2023,0.013518286260393846,0.5002324469148863,0.0
SPT,2023,0.013850566532251812,0.5002239477413019,0.0
SPT,2023,0.019072594556325553,0.5002353963479231,0.0
SPTN,2020,0.1382390254577605,0.5029513474388024,0.0
SPTN,2021,0.0844369236433394,0.5029151730068347,0.0
SPTN,2021,0.08377801147108645,0.5021630093996456,0.0
SPTN,2021,0.043115035548718206,0.5027447699001999,0.0
SPTN,2021,0.041128960049639895,0.5026027831146347,0.0
SPTN,2021,0.03452321812540583,0.5025847191741126,0.0
SPTN,2021,0.0368089413231724,0.502448379483781,0.0
SPTN,2021,0.04406025704554249,0.5029084675551351,0.0
SPTN,2021,0.015064885674546571,0.502208000913999,0.0
SPTN,2022,0.06428760919152937,0.5033641546282922,0.0
SPTN,2022,0.058866194030873856,0.5027452572881579,0.0
SPTN,2022,0.09391524863654732,0.5027894283652419,0.0
SPTN,2022,0.04508666551354107,0.5026430685194508,0.0
SPTN,2023,0.060308558059453454,0.5033092384385717,0.0
SPTN,2023,0.0584649708183714,0.5026556968145081,0.0
SPTN,2023,0.01998081487689074,0.5025763902604218,0.0
SPWH,2020,0.022327304119229292,0.5002023775676755,0.0
SPWH,2021,-0.00871627128394754,0.5006028302670507,0.0
SPWH,2021,-0.0076694417083231214,0.5001588758885965,0.0
SPWH,2021,-0.007866759195418021,0.5002209809529758,0.0
SPWH,2021,-0.0029714744005702133,0.5002298524683582,0.0
SPWH,2022,-0.002157795487113731,0.500315199959246,0.0
SPWH,2022,-0.0010686393120820257,0.5001489005836017,0.0
SPWH,2022,-0.0017625829290678352,0.5002621852795301,0.0
SPWH,2022,7.0353793500226025e-06,0.5002199072527173,0.0
SPWH,2023,0.03204259368191431,0.5002058219685743,0.0
SPWH,2023,0.02440980713209431,0.5003260588772012,0.0
SPWH,2023,0.035831391279950595,0.5003050152079034,0.0
SPWH,2023,0.027414313132901037,0.5003749088071434,0.0
SPWH,2024,0.03292628924773132,0.5002931177840836,0.0
SPWH,2024,0.03137290290409892,0.5004032838418112,0.0
SPWH,2024,0.07543664935626379,0.5005217865067482,0.0
SPWR,2019,-0.005408027186369294,0.4999132886696084,0.0
SPWR,2020,-0.0470286188861847,0.49967604948819977,0.0
SPWR,2020,-0.049587510592671136,0.49931337381026947,0.0
SPWR,2020,-0.05441348904857987,0.49922855216266177,0.0
SPWR,2020,-0.05404176399396496,0.4992768918932766,0.0
SPWR,2021,0.028413024652835496,0.4995461768412745,0.0
SPWR,2021,0.0280894002652515,0.5003474939245215,0.0
SPWR,2021,0.05371873114684529,0.500435539752487,0.0
SPWR,2021,0.05043971165625709,0.5004341282271091,0.0
SPWR,2022,0.02633215349755656,0.5007605959760199,0.0
SPWR,2022,0.03268164400503551,0.5002753209795209,0.0
SPWR,2022,0.017818461502699313,0.5004830697001315,0.0
SPXC,2019,0.004883055396862126,0.5002039677047582,0.0
SPXC,2020,-0.006676069743930186,0.5002027393473132,0.0
SPXC,2020,-0.007660756744823791,0.5001570098924898,0.0
SPXC,2020,-0.0035504023415797725,0.5000756972247259,0.0
SPXC,2020,-0.006168570576586863,0.5001769294095761,0.0
SPXC,2021,-0.021268544672058312,0.5001664391465994,0.0
SPXC,2021,-0.020862832437773537,0.4994256979266715,0.0
SPXC,2021,-0.02459111847905662,0.499511327851346,0.0
SPXC,2021,-0.02283377094240148,0.49942463354244937,0.0
SPXC,2022,0.03714564784242971,0.49980965602815636,0.0
SPXC,2022,0.03651080430002476,0.5003680623820213,0.0
SPXC,2022,0.048677031866546566,0.5004468775798007,0.0
SPXC,2022,0.0492880838459044,0.5004634705218867,0.0
SPXC,2023,-0.003825964586040331,0.5005549229883463,0.0
SPXC,2023,-0.00785360881633734,0.500372261651258,0.0
SPXC,2023,0.008173096255766127,0.5003346016201642,0.0
SQ,2019,0.001592852566822677,0.5006419338872312,0.0
SQ,2020,0.01944223487391772,0.5036984949150529,0.0
SQ,2020,0.02034382258136754,0.501453133556362,0.0
SQ,2020,0.02048621204352714,0.5026410900500319,0.0
SQ,2020,0.021069145814081376,0.502520438315522,0.0
SQ,2021,0.025903840646525966,0.507698949593127,0.0
SQ,2021,0.03118662572525058,0.5032620005971667,0.0
SQ,2021,0.03135193393584915,0.504613016408904,0.0
SQ,2021,0.01909073514875808,0.5056196322078016,0.0
SQ,2022,0.028903712582709077,0.5040213295629973,0.0
SQ,2022,0.021289075221689612,0.5063236811885309,0.0
SQ,2022,0.1569333628074287,0.5068632417052423,0.0
SQ,2022,0.16600029099401215,0.506229409316526,0.0
SQ,2023,0.04362115676204062,0.5097393397692798,0.0
SQ,2023,0.05286494727664047,0.504901912509829,0.0
SQ,2023,0.12394670285837815,0.506362120816984,0.0
SQBG,2019,0.010851052349753181,0.5003672943272791,0.0
SQBG,2020,0.0029160716627351525,0.5003409336857118,0.0
SQBG,2020,0.003798823967681233,0.5002169252386326,0.0
SQBG,2020,-0.0030514674991460166,0.5002127128127114,0.0
SQFTP,2019,-0.01793446385860066,0.5000098218715825,0.0
SQFTP,2020,-0.02337039040663052,0.5000070792191861,0.0
SQFTP,2020,-0.016222598279137624,0.5000247574393516,0.0
SQFTP,2020,-0.017331771435918863,0.5000229855143844,0.0
SQFTP,2020,-0.01921995426986491,0.5000218778046955,0.0
SQFTP,2021,-0.025459179374451208,0.5000190971855394,0.0
SQFTP,2021,-0.03091175473198363,0.5000152725647027,0.0
SQFTP,2021,-0.02862681097309565,0.500011936547038,0.0
SQFTP,2021,-0.02865838098264969,0.5000136640075464,0.0
SQFTP,2022,-0.036294464511096566,0.5000115463329337,0.0
SQFTP,2022,-0.03485616304764087,0.5000105640341873,0.0
SQFTP,2022,-0.03206344018283398,0.5000086746062131,0.0
SQFTP,2022,-0.03451970645759367,0.5000106435201959,0.0
SQFTP,2023,-0.03025220814539516,0.5000072623831935,0.0
SQFTP,2023,-0.037213437019741044,0.4999845263860895,0.0
SQFTP,2023,-0.04214461141251706,0.4999841436759004,0.0
SQSP,2020,0.00862287761290617,0.5001006574317772,0.0
SQSP,2021,0.014328984552058058,0.5002976504962655,0.0
SQSP,2021,0.017991266052554362,0.5006627783920949,0.0
SQSP,2021,0.09195659674944782,0.5007682192383313,0.0
SQSP,2021,0.08977130083701654,0.500744115353468,0.0
SQSP,2022,0.09127895880202852,0.5008165921230554,0.0
SQSP,2022,0.08856780196616981,0.5007636572267155,0.0
SQSP,2022,0.0910206039798258,0.5007332462064541,0.0
SQSP,2022,0.09110551854703067,0.5007610396948274,0.0
SQSP,2023,0.0351013256516427,0.5008485542587221,0.0
SQSP,2023,0.03441908632014663,0.5002417220277804,0.0
SQSP,2023,0.058462434887343234,0.5003828560888186,0.0
SQZ,2019,-0.030511596651220056,0.5000700524562686,0.0
SQZ,2020,-0.02543800913106197,0.5000727885252166,0.0
SQZ,2020,-0.020297067609742377,0.5001095804200143,0.0
SQZ,2020,-0.023876000322401086,0.5001105741669424,0.0
SQZ,2020,-0.02211028780812173,0.5001084536298911,0.0
SQZ,2021,-0.0111832353760124,0.5001230297566818,0.0
SQZ,2021,-0.015507624702640808,0.5001499160337726,0.0
SQZ,2021,-0.010334903034659169,0.50014519427116,0.0
SQZ,2021,-0.011592371869168545,0.5001537111554298,0.0
SQZ,2022,-0.002792124749845121,0.5001502021519105,0.0
SQZ,2022,-0.0077082672410434365,0.5001706911208,0.0
SQZ,2022,-0.007195429983974771,0.5001652610923015,0.0
SR,2019,-0.002716924242282477,0.5001520671626305,0.0
SR,2020,0.00994527293191896,0.5001770102421946,0.0
SR,2020,0.011172750386153018,0.5003486318807555,0.0
SR,2020,0.008539036041721428,0.5003495711357677,0.0
SR,2020,0.007230272077474164,0.5003794026329309,0.0
SR,2021,-0.00238918617708007,0.5006681442164606,0.0
SR,2021,-0.004767265496972154,0.4998676888227808,0.0
SR,2021,-0.0004782042224449959,0.5002559063813145,0.0
SR,2021,-0.0005488788429141335,0.5001192837562386,0.0
SR,2022,-0.005099944726859859,0.5000136925418686,0.0
SR,2022,-0.0006910644081092503,0.5003158896952798,0.0
SR,2022,-0.0006821653759575205,0.5001648599315119,0.0
SR,2022,-0.005169122840862307,0.5000994216045059,0.0
SR,2023,-0.0007442325319667624,0.500587937914807,0.0
SR,2023,-0.0006513452479898025,0.5001803914443659,0.0
SR,2023,-0.0007099091231306445,0.5004362367140526,0.0
SRAC,2020,0.01854797245618759,0.500625819168298,0.0
SRAC,2021,-0.026043022305966647,0.5005285992098212,0.0
SRAC,2021,-0.05827730701045539,0.4997522360254933,0.0
SRAC,2021,-0.3803132694533556,0.49976088030083554,0.0
SRAC,2021,-0.410713784824656,0.49975024838213933,0.0
SRAC,2022,-0.11550347651526388,0.4998015933652851,0.0
SRAC,2022,-0.08101821179767059,0.500188967378477,0.0
SRAC,2022,-0.04341086000616255,0.5001911512252797,0.0
SRAC,2022,-0.043469069075298,0.5001892434570465,0.0
SRAC,2023,-0.035400121979334884,0.5001946987890254,0.0
SRAC,2023,-0.037783711437198456,0.5001369404791627,0.0
SRAC,2023,-0.03000457205722135,0.5001376137267982,0.0
SRAX,2019,-0.049698997735600645,0.5000371405812152,0.0
SRAX,2020,-0.050379149604382945,0.5000373505328954,0.0
SRAX,2020,-0.044943538160258895,0.5000310561052471,0.0
SRAX,2020,-0.058574754316380026,0.5000318461831108,0.0
SRC,2019,-0.023578374878033468,0.4998024877161616,0.0
SRC,2020,0.011596948760253793,0.4998189005205766,0.0
SRC,2020,0.002557969346323275,0.5001135105280186,0.0
SRC,2020,0.0030917776686293936,0.5000574471985252,0.0
SRC,2020,-0.0005002417108759746,0.5001011430372995,0.0
SRC,2021,-0.012795891021250332,0.5001472282363094,0.0
SRC,2021,-0.014136317437790934,0.4998005362589025,0.0
SRC,2021,-0.01935563425376322,0.49981438951885154,0.0
SRC,2021,-0.012353257236408358,0.49984308313599213,0.0
SRC,2022,-0.046833836828479206,0.49986998659007675,0.0
SRC,2022,-0.04682976451627349,0.49961387467539015,0.0
SRC,2022,-0.050997017879841455,0.4995985002297376,0.0
SRCL,2019,0.1232494902346968,0.5017329271184716,0.0
SRCL,2020,0.031343857185599476,0.5011325345747362,0.0
SRCL,2020,0.034732061605822984,0.5011647372750874,0.0
SRCL,2020,0.07729914774631655,0.5008528389669159,0.0
SRCL,2020,0.0777161326164769,0.5008638389004891,0.0
SRCL,2021,0.07733611084149743,0.5009683534213836,0.0
SRCL,2021,0.07810207971685527,0.5008788070445488,0.0
SRCL,2021,0.07844350600404933,0.5008853271665812,0.0
SRCL,2021,0.0776751759085007,0.5008126351022254,0.0
SRCL,2022,0.03855385469740498,0.5009224818243266,0.0
SRCL,2022,0.04105806906853629,0.5005944352218994,0.0
SRCL,2022,0.015346560881227761,0.5007118649205013,0.0
SRCL,2022,0.016897439810849575,0.5007416617345246,0.0
SRCL,2023,0.032630399348753655,0.5006170022857449,0.0
SRCL,2023,0.02949025390244221,0.5008091550982416,0.0
SRCL,2023,0.07369113568735683,0.5008095976641856,0.0
SRDX,2019,-0.02499579052427168,0.5000117322382018,0.0
SRDX,2020,0.007179316384394394,0.5000105619104336,0.0
SRDX,2020,0.007007419738425434,0.5000297923031797,0.0
SRDX,2020,0.014036142361656623,0.5000226181282554,0.0
SRDX,2020,0.014036646917879002,0.5000304816842206,0.0
SRDX,2021,-0.007293041042502384,0.5000280963060552,0.0
SRDX,2021,-0.009490060631254973,0.5000211663564957,0.0
SRDX,2021,-0.014230766817971568,0.5000200302322697,0.0
SRDX,2021,-0.02202761254193036,0.5000278836060841,0.0
SRDX,2022,-0.014539042868797838,0.500019175331629,0.0
SRDX,2022,-0.014229247256571487,0.5000930259639615,0.0
SRDX,2022,-0.015013845731088368,0.5000883230590485,0.0
SRDX,2022,-0.016710248313948975,0.50008308219125,0.0
SRDX,2023,0.00129770940276722,0.500105000674906,0.0
SRDX,2023,-0.010347102000243196,0.5000378188321007,0.0
SRDX,2023,-0.007453428875213126,0.5000377775070469,0.0
SRE,2019,-0.00035342622714546867,0.49869940587912903,0.0
SRE,2020,-0.02038335963502043,0.4987845229486522,0.0
SRE,2020,-0.020626723193383958,0.49491576241479274,0.0
SRE,2020,-0.0239739320114039,0.49445274000718487,0.0
SRE,2020,-0.02140213427398529,0.49600998140896807,0.0
SRE,2021,0.0004998780305628795,0.49715547721617986,0.0
SRE,2021,0.0004195030291591602,0.5009893677201875,0.0
SRE,2021,0.0018931192103780587,0.5010983150213579,0.0
SRE,2021,0.0010404139363698398,0.5005952404898312,0.0
SRE,2022,0.0018857318025560243,0.502817669246038,0.0
SRE,2022,0.0018587812321234443,0.49950485573466286,0.0
SRE,2022,0.0017083437838746325,0.5000038851492395,0.0
SRE,2022,0.0016077626765731061,0.49975532011452783,0.0
SRE,2023,0.0014725721272618978,0.5013662197428576,0.0
SRE,2023,0.0007199220661883703,0.4978547830784835,0.0
SRE,2023,0.002446727811985734,0.4990028751191629,0.0
SREV,2019,0.0024979680874856478,0.5001098245797665,0.0
SREV,2020,0.0023536400362364025,0.5000845312137513,0.0
SREV,2020,0.013902982714633935,0.5000991442413745,0.0
SREV,2020,0.009868387741674114,0.5000963076133987,0.0
SREV,2020,0.0066869917847312225,0.5000985887029832,0.0
SREV,2021,0.005257575345393915,0.5001002307375809,0.0
SREV,2021,0.006014194264861832,0.5000835117709975,0.0
SREV,2021,0.006591369533018261,0.500084659425685,0.0
SRFM,2022,-0.01243170426302553,0.5001642512211498,0.0
SRFM,2023,-0.002500637444727856,0.5002190963472836,0.0
SRFM,2023,0.00012365715152205152,0.5005357613201072,0.0
SRFM,2023,0.030122626690750203,0.5005192196253893,0.0
SRG,2019,-0.007109810132596442,0.5001749481733477,0.0
SRG,2020,-0.00108440190593678,0.5001414577184005,0.0
SRG,2020,-0.0020139228518868965,0.5002554511422349,0.0
SRG,2020,-0.003687811272564099,0.5002478256485081,0.0
SRG,2020,-0.004673296433543575,0.5002586112790528,0.0
SRG,2021,-0.019831177399592663,0.5002441194657519,0.0
SRG,2021,-0.019204560344681525,0.5000941022162919,0.0
